,year,iso2,variable,value
78619,1998,MX,new_sp_f014,268.0
41414,1998,CI,new_sp_m4554,795.0
113738,1998,PG,new_sp_f65,1.0
94004,1998,FJ,new_sp_f3544,4.0
104731,1998,CA,new_sp_f5564,18.0
19574,1998,ID,new_sp_m014,78.0
21289,1998,NZ,new_sp_m014,1.0
44365,1998,NZ,new_sp_m4554,7.0
29079,1998,AR,new_sp_m2534,571.0
36012,1998,DK,new_sp_m3544,21.0
31001,1998,HN,new_sp_m2534,256.0
100686,1998,KG,new_sp_f4554,20.0
56272,1998,PY,new_sp_m65,85.0
94031,1998,FM,new_sp_f3544,1.0
100715,1998,KH,new_sp_f4554,1667.0
1313,1998,CZ,new_sp,545.0
176,1998,AN,new_sp,6.0
94089,1998,GA,new_sp_f3544,67.0
99800,1998,FM,new_sp_f4554,2.0
41443,1998,CK,new_sp_m4554,0.0
93975,1998,FI,new_sp_f3544,9.0
31055,1998,HT,new_sp_m2534,971.0
99773,1998,FJ,new_sp_f4554,4.0
56362,1998,RU,new_sp_m65,34.0
90776,1998,PR,new_sp_f2534,5.0
31112,1998,ID,new_sp_m2534,3873.0
94270,1998,GQ,new_sp_f3544,20.0
94292,1998,GR,new_sp_f3544,13.0
78561,1998,MV,new_sp_f014,1.0
104587,1998,BS,new_sp_f5564,0.0
44394,1998,OM,new_sp_m4554,14.0
101340,1998,MH,new_sp_f4554,0.0
94321,1998,GT,new_sp_f3544,199.0
31141,1998,IE,new_sp_m2534,8.0
36123,1998,EC,new_sp_m3544,58.0
2528,1998,JO,new_sp,110.0
99715,1998,ET,new_sp_f4554,519.0
94402,1998,GY,new_sp_f3544,26.0
19405,1998,GY,new_sp_m014,9.0
21182,1998,NO,new_sp_m014,0.0
41327,1998,CF,new_sp_m4554,157.0
99744,1998,FI,new_sp_f4554,4.0
34304,1998,VC,new_sp_m2534,2.0
56329,1998,RO,new_sp_m65,522.0
94201,1998,GH,new_sp_f3544,493.0
41301,1998,CD,new_sp_m4554,2002.0
36066,1998,DO,new_sp_m3544,184.0
21210,1998,NP,new_sp_m014,133.0
1700,1998,FJ,new_sp,74.0
113795,1998,PK,new_sp_f65,50.0
41272,1998,CA,new_sp_m4554,31.0
31084,1998,HU,new_sp_m2534,64.0
94218,1998,GM,new_sp_f3544,53.0
54992,1998,LU,new_sp_m65,0.0
75941,1998,CF,new_sp_f014,67.0
112895,1998,MK,new_sp_f65,4.0
94245,1998,GN,new_sp_f3544,202.0
104615,1998,BT,new_sp_f5564,11.0
101315,1998,MG,new_sp_f4554,430.0
78590,1998,MW,new_sp_f014,85.0
30943,1998,GY,new_sp_m2534,56.0
22072,1998,SN,new_sp_m014,90.0
35983,1998,DJ,new_sp_m3544,191.0
34472,1998,WS,new_sp_m2534,1.0
104873,1998,CI,new_sp_f5564,126.0
30786,1998,GN,new_sp_m2534,763.0
41696,1998,CZ,new_sp_m4554,104.0
56162,1998,PR,new_sp_m65,12.0
93756,1998,DO,new_sp_f3544,141.0
21347,1998,PA,new_sp_m014,2.0
35927,1998,CZ,new_sp_m3544,88.0
1284,1998,CY,new_sp,20.0
4897,1998,SY,new_sp,1593.0
44286,1998,NP,new_sp_m4554,1292.0
41667,1998,CY,new_sp_m4554,0.0
93813,1998,EC,new_sp_f3544,99.0
30811,1998,GQ,new_sp_m2534,46.0
78785,1998,NG,new_sp_f014,169.0
99886,1998,GB,new_sp_f4554,44.0
17541,1998,AR,new_sp_m014,84.0
41639,1998,CV,new_sp_m4554,6.0
93731,1998,DM,new_sp_f3544,1.0
56134,1998,PL,new_sp_m65,367.0
41752,1998,DJ,new_sp_m4554,81.0
34493,1998,YE,new_sp_m2534,698.0
21376,1998,PE,new_sp_m014,704.0
115156,1998,VN,new_sp_f65,4575.0
44258,1998,NO,new_sp_m4554,1.0
35049,1998,BD,new_sp_m3544,6242.0
90914,1998,QA,new_sp_f2534,2.0
78814,1998,NI,new_sp_f014,34.0
99941,1998,GE,new_sp_f4554,14.0
1256,1998,CV,new_sp,104.0
93702,1998,DK,new_sp_f3544,8.0
4816,1998,SR,new_sp,32.0
30759,1998,GM,new_sp_m2534,193.0
29166,1998,AU,new_sp_m2534,22.0
19835,1998,JO,new_sp_m014,0.0
41725,1998,DE,new_sp_m4554,358.0
113651,1998,PA,new_sp_f65,2.0
4787,1998,SO,new_sp,3121.0
75055,1998,AF,new_sp_f014,45.0
30833,1998,GR,new_sp_m2534,31.0
90886,1998,PY,new_sp_f2534,55.0
99858,1998,GA,new_sp_f4554,32.0
2584,1998,KE,new_sp,24029.0
55021,1998,LV,new_sp_m65,35.0
56216,1998,PT,new_sp_m65,173.0
93946,1998,ET,new_sp_f3544,1220.0
18052,1998,BS,new_sp_m014,0.0
21318,1998,OM,new_sp_m014,0.0
41501,1998,CM,new_sp_m4554,262.0
35078,1998,BE,new_sp_m3544,58.0
104760,1998,CD,new_sp_f5564,722.0
1868,1998,GE,new_sp,547.0
34419,1998,VU,new_sp_m2534,5.0
100657,1998,KE,new_sp_f4554,656.0
113709,1998,PF,new_sp_f65,1.0
4441,1998,RU,new_sp,42219.0
1089,1998,CL,new_sp,1576.0
41528,1998,CN,new_sp_m4554,23483.0
104786,1998,CF,new_sp_f5564,61.0
93917,1998,ES,new_sp_f3544,61.0
106370,1998,JO,new_sp_f5564,7.0
79866,1998,SV,new_sp_f014,21.0
93842,1998,EE,new_sp_f3544,15.0
104844,1998,CH,new_sp_f5564,1.0
2930,1998,LC,new_sp,10.0
101228,1998,MA,new_sp_f4554,412.0
41615,1998,CU,new_sp_m4554,75.0
113680,1998,PE,new_sp_f65,623.0
56188,1998,PS,new_sp_m65,1.0
93871,1998,EG,new_sp_f3544,291.0
78756,1998,NE,new_sp_f014,14.0
30862,1998,GT,new_sp_m2534,248.0
18367,1998,CK,new_sp_m014,0.0
41586,1998,CR,new_sp_m4554,53.0
75886,1998,CA,new_sp_f014,1.0
35956,1998,DE,new_sp_m3544,448.0
93889,1998,ER,new_sp_f3544,11.0
78843,1998,NL,new_sp_f014,2.0
42349,1998,GQ,new_sp_m4554,29.0
93077,1998,BT,new_sp_f3544,25.0
106283,1998,IS,new_sp_f5564,0.0
91965,1998,UZ,new_sp_f2534,9.0
1118,1998,CM,new_sp,4374.0
43313,1998,LC,new_sp_m4554,0.0
79520,1998,SB,new_sp_f014,2.0
105830,1998,GR,new_sp_f5564,5.0
100866,1998,KW,new_sp_f4554,5.0
105808,1998,GQ,new_sp_f5564,5.0
29734,1998,CA,new_sp_m2534,43.0
113175,1998,MV,new_sp_f65,0.0
34993,1998,BA,new_sp_m3544,85.0
1813,1998,GB,new_sp,1342.0
29763,1998,CD,new_sp_m2534,5073.0
43285,1998,LB,new_sp_m4554,19.0
75347,1998,AZ,new_sp_f014,0.0
55427,1998,MT,new_sp_m65,3.0
34848,1998,AR,new_sp_m3544,463.0
100427,1998,IN,new_sp_f4554,349.0
21801,1998,SA,new_sp_m014,2.0
43918,1998,MU,new_sp_m4554,19.0
75318,1998,AU,new_sp_f014,2.0
43367,1998,LR,new_sp_m4554,72.0
18309,1998,CH,new_sp_m014,0.0
55347,1998,MP,new_sp_m65,2.0
18338,1998,CI,new_sp_m014,72.0
105859,1998,GT,new_sp_f5564,118.0
35302,1998,BO,new_sp_m3544,579.0
8,1998,AD,new_sp,1.0
18251,1998,CF,new_sp_m014,28.0
19603,1998,IE,new_sp_m014,1.0
2821,1998,KY,new_sp,2.0
91255,1998,SL,new_sp_f2534,294.0
1145,1998,CN,new_sp,202817.0
91937,1998,UY,new_sp_f2534,29.0
19690,1998,IQ,new_sp_m014,453.0
43342,1998,LK,new_sp_m4554,663.0
4351,1998,PY,new_sp,850.0
21830,1998,SB,new_sp_m014,3.0
91908,1998,US,new_sp_f2534,425.0
92080,1998,VN,new_sp_f2534,2749.0
105783,1998,GN,new_sp_f5564,71.0
105739,1998,GH,new_sp_f5564,248.0
115259,1998,YE,new_sp_f65,72.0
34819,1998,AO,new_sp_m3544,839.0
106196,1998,IN,new_sp_f5564,200.0
55485,1998,MV,new_sp_m65,2.0
75376,1998,BA,new_sp_f014,3.0
43118,1998,KP,new_sp_m4554,36.0
113204,1998,MW,new_sp_f65,63.0
29876,1998,CI,new_sp_m2534,1747.0
43104,1998,KN,new_sp_m4554,1.0
43075,1998,KM,new_sp_m4554,11.0
2793,1998,KW,new_sp,185.0
17512,1998,AO,new_sp_m014,240.0
105710,1998,GE,new_sp_f5564,17.0
21970,1998,SI,new_sp_m014,0.0
43054,1998,KI,new_sp_m4554,3.0
79438,1998,RU,new_sp_f014,2.0
43261,1998,LA,new_sp_m4554,177.0
43147,1998,KR,new_sp_m4554,999.0
75173,1998,AN,new_sp_f014,0.0
79491,1998,SA,new_sp_f014,16.0
29789,1998,CF,new_sp_m2534,482.0
92109,1998,VU,new_sp_f2534,9.0
43233,1998,KZ,new_sp_m4554,628.0
100398,1998,IL,new_sp_f4554,9.0
91227,1998,SK,new_sp_f2534,3.0
19295,1998,GR,new_sp_m014,15.0
92183,1998,YE,new_sp_f2534,632.0
55456,1998,MU,new_sp_m65,19.0
100894,1998,KY,new_sp_f4554,0.0
92162,1998,WS,new_sp_f2534,1.0
105756,1998,GM,new_sp_f5564,18.0
43176,1998,KW,new_sp_m4554,20.0
100369,1998,IE,new_sp_f4554,1.0
29847,1998,CH,new_sp_m2534,30.0
17441,1998,AL,new_sp_m014,1.0
43204,1998,KY,new_sp_m4554,0.0
113146,1998,MU,new_sp_f65,6.0
112982,1998,MN,new_sp_f65,15.0
29394,1998,BH,new_sp_m2534,40.0
21912,1998,SE,new_sp_m014,2.0
91322,1998,SO,new_sp_f2534,321.0
100485,1998,IR,new_sp_f4554,290.0
29533,1998,BO,new_sp_m2534,885.0
91532,1998,TG,new_sp_f2534,113.0
29423,1998,BI,new_sp_m2534,527.0
43667,1998,MK,new_sp_m4554,18.0
43696,1998,ML,new_sp_m4554,308.0
75231,1998,AR,new_sp_f014,94.0
55263,1998,MM,new_sp_m65,438.0
91561,1998,TH,new_sp_f2534,401.0
43650,1998,MH,new_sp_m4554,1.0
91590,1998,TJ,new_sp_f2534,60.0
43625,1998,MG,new_sp_m4554,829.0
79631,1998,SG,new_sp_f014,2.0
91652,1998,TM,new_sp_f2534,69.0
106052,1998,HT,new_sp_f5564,141.0
106027,1998,HR,new_sp_f5564,48.0
43809,1998,MP,new_sp_m4554,5.0
79660,1998,SI,new_sp_f014,0.0
43783,1998,MO,new_sp_m4554,23.0
19661,1998,IN,new_sp_m014,84.0
34964,1998,AZ,new_sp_m3544,24.0
106109,1998,ID,new_sp_f5564,1610.0
75202,1998,AO,new_sp_f014,297.0
100808,1998,KP,new_sp_f4554,25.0
29452,1998,BJ,new_sp_m2534,367.0
106081,1998,HU,new_sp_f5564,17.0
43754,1998,MN,new_sp_m4554,65.0
113011,1998,MO,new_sp_f65,21.0
2878,1998,LA,new_sp,1494.0
17470,1998,AM,new_sp_m014,2.0
91432,1998,SY,new_sp_f2534,99.0
43725,1998,MM,new_sp_m4554,1187.0
55234,1998,ML,new_sp_m65,130.0
35359,1998,BS,new_sp_m3544,7.0
106138,1998,IE,new_sp_f5564,4.0
100514,1998,IS,new_sp_f4554,0.0
113037,1998,MP,new_sp_f65,0.0
91681,1998,TN,new_sp_f2534,65.0
105940,1998,GY,new_sp_f5564,8.0
79573,1998,SD,new_sp_f014,680.0
43454,1998,LU,new_sp_m4554,4.0
21857,1998,SC,new_sp_m014,0.0
100543,1998,IT,new_sp_f4554,58.0
79689,1998,SK,new_sp_f014,0.0
91852,1998,UA,new_sp_f2534,556.0
91823,1998,TZ,new_sp_f2534,3243.0
79547,1998,SC,new_sp_f014,0.0
43889,1998,MT,new_sp_m4554,1.0
35387,1998,BT,new_sp_m3544,24.0
100456,1998,IQ,new_sp_f4554,806.0
82783,1998,GT,new_sp_f1524,203.0
91879,1998,UG,new_sp_f2534,2760.0
43396,1998,LS,new_sp_m4554,372.0
5175,1998,TO,new_sp,16.0
43425,1998,LT,new_sp_m4554,163.0
55321,1998,MO,new_sp_m65,56.0
100837,1998,KR,new_sp_f4554,238.0
43483,1998,LV,new_sp_m4554,121.0
29590,1998,BS,new_sp_m2534,2.0
43592,1998,MD,new_sp_m4554,56.0
21941,1998,SG,new_sp_m014,1.0
79602,1998,SE,new_sp_f014,1.0
105998,1998,HN,new_sp_f5564,135.0
43538,1998,MA,new_sp_m4554,843.0
91300,1998,SN,new_sp_f2534,447.0
55292,1998,MN,new_sp_m65,22.0
29618,1998,BT,new_sp_m2534,39.0
21883,1998,SD,new_sp_m014,805.0
91710,1998,TO,new_sp_f2534,0.0
2850,1998,KZ,new_sp,6180.0
34935,1998,AU,new_sp_m3544,18.0
55205,1998,MK,new_sp_m65,13.0
91766,1998,TT,new_sp_f2534,3.0
106167,1998,IL,new_sp_f5564,9.0
91794,1998,TV,new_sp_f2534,1.0
55514,1998,MW,new_sp_m65,151.0
42371,1998,GR,new_sp_m4554,22.0
18225,1998,CD,new_sp_m014,455.0
100923,1998,KZ,new_sp_f4554,204.0
30158,1998,CZ,new_sp_m2534,37.0
42622,1998,HU,new_sp_m4554,163.0
106254,1998,IR,new_sp_f5564,431.0
19748,1998,IS,new_sp_m014,0.0
105427,1998,ER,new_sp_f5564,6.0
75489,1998,BF,new_sp_f014,9.0
42593,1998,HT,new_sp_m4554,331.0
79238,1998,PR,new_sp_f014,1.0
17483,1998,AN,new_sp_m014,0.0
55738,1998,NI,new_sp_m65,110.0
92853,1998,BH,new_sp_f3544,7.0
30187,1998,DE,new_sp_m2534,333.0
42568,1998,HR,new_sp_m4554,176.0
105409,1998,EG,new_sp_f5564,139.0
79210,1998,PL,new_sp_f014,5.0
35645,1998,CI,new_sp_m3544,1471.0
113399,1998,NG,new_sp_f65,132.0
100229,1998,HN,new_sp_f4554,152.0
34748,1998,AL,new_sp_m3544,24.0
79762,1998,SN,new_sp_f014,84.0
100258,1998,HR,new_sp_f4554,38.0
30101,1998,CV,new_sp_m2534,14.0
42708,1998,IL,new_sp_m4554,19.0
29309,1998,BE,new_sp_m2534,50.0
100601,1998,JO,new_sp_f4554,3.0
91140,1998,SE,new_sp_f2534,15.0
92739,1998,BD,new_sp_f3544,2156.0
92796,1998,BF,new_sp_f3544,86.0
42679,1998,IE,new_sp_m4554,8.0
30129,1998,CY,new_sp_m2534,1.0
113370,1998,NE,new_sp_f65,15.0
92768,1998,BE,new_sp_f3544,20.0
105455,1998,ES,new_sp_f5564,25.0
42650,1998,ID,new_sp_m4554,3486.0
55709,1998,NG,new_sp_m65,369.0
35616,1998,CH,new_sp_m3544,26.0
35192,1998,BI,new_sp_m3544,530.0
4379,1998,QA,new_sp,69.0
55767,1998,NL,new_sp_m65,26.0
21602,1998,PT,new_sp_m014,8.0
30272,1998,DM,new_sp_m2534,0.0
34672,1998,AF,new_sp_m3544,90.0
21999,1998,SK,new_sp_m014,0.0
93049,1998,BS,new_sp_f3544,5.0
55824,1998,NP,new_sp_m65,480.0
91085,1998,SC,new_sp_f2534,0.0
30297,1998,DO,new_sp_m2534,416.0
79153,1998,PH,new_sp_f014,4.0
55130,1998,MD,new_sp_m65,16.0
113457,1998,NL,new_sp_f65,9.0
263,1998,AS,new_sp,2.0
75575,1998,BI,new_sp_f014,49.0
105294,1998,DO,new_sp_f5564,73.0
105269,1998,DM,new_sp_f5564,1.0
79124,1998,PG,new_sp_f014,11.0
101032,1998,LK,new_sp_f4554,173.0
42400,1998,GT,new_sp_m4554,163.0
92882,1998,BI,new_sp_f3544,240.0
100171,1998,GY,new_sp_f4554,4.0
92992,1998,BO,new_sp_f3544,274.0
30214,1998,DJ,new_sp_m2534,396.0
42539,1998,HN,new_sp_m4554,205.0
101003,1998,LC,new_sp_f4554,0.0
2735,1998,KP,new_sp,403.0
44034,1998,MY,new_sp_m4554,872.0
91111,1998,SD,new_sp_f2534,1036.0
92911,1998,BJ,new_sp_f3544,159.0
79181,1998,PK,new_sp_f014,159.0
17365,1998,AF,new_sp_m014,30.0
29280,1998,BD,new_sp_m2534,5988.0
1203,1998,CR,new_sp,353.0
75546,1998,BH,new_sp_f014,3.0
30243,1998,DK,new_sp_m2534,20.0
113428,1998,NI,new_sp_f65,55.0
55796,1998,NO,new_sp_m65,17.0
42481,1998,GY,new_sp_m4554,36.0
105380,1998,EE,new_sp_f5564,7.0
100975,1998,LB,new_sp_f4554,7.0
21658,1998,PY,new_sp_m014,14.0
115238,1998,WS,new_sp_f65,0.0
105627,1998,GA,new_sp_f5564,30.0
113262,1998,MY,new_sp_f65,406.0
29337,1998,BF,new_sp_m2534,270.0
42940,1998,JP,new_sp_m4554,1571.0
34790,1998,AN,new_sp_m3544,0.0
4869,1998,SV,new_sp,1071.0
5202,1998,TR,new_sp,3692.0
92467,1998,AM,new_sp_f3544,11.0
55572,1998,MY,new_sp_m65,1282.0
29963,1998,CM,new_sp_m2534,1006.0
100765,1998,KM,new_sp_f4554,8.0
92480,1998,AN,new_sp_f3544,2.0
42911,1998,JO,new_sp_m4554,12.0
35221,1998,BJ,new_sp_m3544,251.0
21715,1998,RO,new_sp_m014,21.0
2902,1998,LB,new_sp,224.0
100340,1998,ID,new_sp_f4554,2335.0
1785,1998,GA,new_sp,889.0
35503,1998,CA,new_sp_m3544,51.0
42967,1998,KE,new_sp_m4554,1378.0
43947,1998,MV,new_sp_m4554,4.0
43025,1998,KH,new_sp_m4554,1521.0
91198,1998,SI,new_sp_f2534,12.0
113233,1998,MX,new_sp_f65,585.0
55188,1998,MH,new_sp_m65,0.0
100572,1998,JM,new_sp_f4554,1.0
92362,1998,AF,new_sp_f3544,194.0
234,1998,AR,new_sp,5186.0
79405,1998,RO,new_sp_f014,43.0
29905,1998,CK,new_sp_m2534,0.0
42996,1998,KG,new_sp_m4554,75.0
55543,1998,MX,new_sp_m65,892.0
105655,1998,GB,new_sp_f5564,39.0
92438,1998,AL,new_sp_f3544,12.0
18196,1998,CA,new_sp_m014,4.0
79376,1998,QA,new_sp_f014,1.0
19719,1998,IR,new_sp_m014,35.0
43976,1998,MW,new_sp_m4554,643.0
79717,1998,SL,new_sp_f014,36.0
79348,1998,PY,new_sp_f014,17.0
75461,1998,BE,new_sp_f014,2.0
42795,1998,IR,new_sp_m4554,245.0
35558,1998,CF,new_sp_m3544,328.0
106225,1998,IQ,new_sp_f5564,712.0
100283,1998,HT,new_sp_f4554,300.0
92654,1998,AZ,new_sp_f3544,7.0
42766,1998,IQ,new_sp_m4554,913.0
34777,1998,AM,new_sp_m3544,79.0
55680,1998,NE,new_sp_m65,61.0
79292,1998,PT,new_sp_f014,5.0
30077,1998,CU,new_sp_m2534,140.0
91169,1998,SG,new_sp_f2534,18.0
92683,1998,BA,new_sp_f3544,27.0
44005,1998,MX,new_sp_m4554,1241.0
42737,1998,IN,new_sp_m4554,1389.0
105513,1998,FI,new_sp_f5564,12.0
2764,1998,KR,new_sp,10359.0
30048,1998,CR,new_sp_m2534,78.0
75160,1998,AM,new_sp_f014,1.0
105542,1998,FJ,new_sp_f5564,3.0
1174,1998,CO,new_sp,6969.0
92509,1998,AO,new_sp_f3544,623.0
35532,1998,CD,new_sp_m3544,3578.0
75432,1998,BD,new_sp_f014,438.0
29990,1998,CN,new_sp_m2534,30093.0
42882,1998,JM,new_sp_m4554,10.0
92538,1998,AR,new_sp_f3544,271.0
105569,1998,FM,new_sp_f5564,0.0
100951,1998,LA,new_sp_f4554,108.0
42853,1998,IT,new_sp_m4554,189.0
55163,1998,MG,new_sp_m65,282.0
5146,1998,TN,new_sp,1196.0
21686,1998,QA,new_sp_m014,0.0
42824,1998,IS,new_sp_m4554,0.0
100312,1998,HU,new_sp_f4554,25.0
19324,1998,GT,new_sp_m014,60.0
92625,1998,AU,new_sp_f3544,15.0
21748,1998,RU,new_sp_m014,0.0
105484,1998,ET,new_sp_f5564,194.0
20185,1998,LA,new_sp_m014,4.0
75999,1998,CH,new_sp_f014,1.0
57380,1998,VC,new_sp_m65,0.0
96996,1998,SK,new_sp_f3544,16.0
102860,1998,SO,new_sp_f4554,78.0
77581,1998,KE,new_sp_f014,318.0
97024,1998,SL,new_sp_f3544,217.0
20516,1998,MD,new_sp_m014,2.0
32720,1998,NO,new_sp_m2534,4.0
38517,1998,NP,new_sp_m3544,1500.0
38596,1998,NZ,new_sp_m3544,8.0
4692,1998,SK,new_sp,303.0
97069,1998,SN,new_sp_f3544,307.0
38489,1998,NO,new_sp_m3544,3.0
36853,1998,HU,new_sp_m3544,149.0
102838,1998,SN,new_sp_f4554,178.0
114398,1998,SO,new_sp_f65,80.0
32748,1998,NP,new_sp_m2534,1522.0
2210,1998,HT,new_sp,6442.0
97091,1998,SO,new_sp_f3544,176.0
98991,1998,CD,new_sp_f4554,1295.0
101919,1998,NL,new_sp_f4554,4.0
33742,1998,SY,new_sp_m2534,293.0
36824,1998,HT,new_sp_m3544,656.0
20549,1998,MG,new_sp_m014,70.0
99017,1998,CF,new_sp_f4554,115.0
19492,1998,HR,new_sp_m014,14.0
1509,1998,EC,new_sp,4900.0
19546,1998,HU,new_sp_m014,0.0
96909,1998,SE,new_sp_f3544,5.0
101890,1998,NI,new_sp_f4554,64.0
38654,1998,PA,new_sp_m3544,10.0
32691,1998,NL,new_sp_m2534,40.0
17799,1998,BF,new_sp_m014,4.0
20071,1998,KR,new_sp_m014,19.0
32662,1998,NI,new_sp_m2534,193.0
114376,1998,SN,new_sp_f65,75.0
57351,1998,UZ,new_sp_m65,0.0
96938,1998,SG,new_sp_f3544,11.0
38625,1998,OM,new_sp_m3544,8.0
77610,1998,KG,new_sp_f014,3.0
96967,1998,SI,new_sp_f3544,10.0
77639,1998,KH,new_sp_f014,23.0
38460,1998,NL,new_sp_m3544,41.0
57466,1998,VN,new_sp_m65,7274.0
38431,1998,NI,new_sp_m3544,155.0
97330,1998,TH,new_sp_f3544,317.0
57548,1998,WS,new_sp_m65,0.0
38236,1998,MX,new_sp_m3544,1200.0
38207,1998,MW,new_sp_m3544,1158.0
77496,1998,JM,new_sp_f014,1.0
32885,1998,PA,new_sp_m2534,14.0
36910,1998,IE,new_sp_m3544,21.0
97359,1998,TJ,new_sp_f3544,37.0
2017,1998,GT,new_sp,2255.0
2185,1998,HR,new_sp,1129.0
114480,1998,SV,new_sp_f65,71.0
101948,1998,NO,new_sp_f4554,1.0
38178,1998,MV,new_sp_m3544,8.0
17771,1998,BE,new_sp_m014,3.0
57569,1998,YE,new_sp_m65,115.0
32914,1998,PE,new_sp_m2534,3987.0
97421,1998,TM,new_sp_f3544,43.0
97450,1998,TN,new_sp_f3544,43.0
102707,1998,SG,new_sp_f4554,20.0
76582,1998,ER,new_sp_f014,3.0
36881,1998,ID,new_sp_m3544,4054.0
32856,1998,OM,new_sp_m2534,9.0
77554,1998,JP,new_sp_f014,6.0
102793,1998,SL,new_sp_f4554,86.0
76564,1998,EG,new_sp_f014,60.0
4576,1998,SD,new_sp,10820.0
38402,1998,NG,new_sp_m3544,1282.0
98962,1998,CA,new_sp_f4554,14.0
20462,1998,MA,new_sp_m014,116.0
97173,1998,SV,new_sp_f3544,53.0
102765,1998,SK,new_sp_f4554,6.0
114870,1998,TV,new_sp_f65,1.0
33714,1998,SV,new_sp_m2534,131.0
32827,1998,NZ,new_sp_m2534,10.0
38373,1998,NE,new_sp_m3544,399.0
57495,1998,VU,new_sp_m65,2.0
97201,1998,SY,new_sp_f3544,43.0
97301,1998,TG,new_sp_f3544,52.0
102736,1998,SI,new_sp_f4554,7.0
38265,1998,MY,new_sp_m3544,1050.0
77525,1998,JO,new_sp_f014,0.0
32633,1998,NG,new_sp_m2534,2543.0
38149,1998,MU,new_sp_m3544,21.0
36799,1998,HR,new_sp_m3544,177.0
38683,1998,PE,new_sp_m3544,2095.0
20042,1998,KP,new_sp_m014,0.0
96517,1998,PL,new_sp_f3544,219.0
103219,1998,TN,new_sp_f4554,39.0
39022,1998,RO,new_sp_m3544,2327.0
1966,1998,GQ,new_sp,284.0
4550,1998,SC,new_sp,9.0
96545,1998,PR,new_sp_f3544,6.0
32380,1998,MU,new_sp_m2534,10.0
36712,1998,GY,new_sp_m3544,42.0
38993,1998,QA,new_sp_m3544,8.0
76449,1998,DO,new_sp_f014,60.0
57209,1998,TZ,new_sp_m65,767.0
96571,1998,PS,new_sp_f3544,1.0
99104,1998,CI,new_sp_f4554,347.0
96599,1998,PT,new_sp_f3544,123.0
32409,1998,MV,new_sp_m2534,18.0
38965,1998,PY,new_sp_m3544,96.0
33842,1998,TG,new_sp_m2534,177.0
103190,1998,TM,new_sp_f4554,28.0
114303,1998,SK,new_sp_f65,58.0
20620,1998,ML,new_sp_m014,13.0
77761,1998,KR,new_sp_f014,37.0
96402,1998,PF,new_sp_f3544,5.0
114245,1998,SG,new_sp_f65,34.0
32271,1998,MP,new_sp_m2534,6.0
76424,1998,DM,new_sp_f014,0.0
39108,1998,SA,new_sp_m3544,96.0
96431,1998,PG,new_sp_f3544,27.0
103304,1998,TT,new_sp_f4554,2.0
77790,1998,KW,new_sp_f014,0.0
32351,1998,MT,new_sp_m2534,0.0
33871,1998,TH,new_sp_m2534,1153.0
1941,1998,GN,new_sp,3362.0
114274,1998,SI,new_sp_f65,18.0
57180,1998,TV,new_sp_m65,1.0
103248,1998,TO,new_sp_f4554,0.0
1480,1998,DZ,new_sp,7462.0
96460,1998,PH,new_sp_f3544,119.0
96488,1998,PK,new_sp_f3544,260.0
39055,1998,RU,new_sp_m3544,161.0
20028,1998,KN,new_sp_m014,0.0
2267,1998,ID,new_sp,32280.0
1642,1998,ET,new_sp,18864.0
103128,1998,TJ,new_sp_f4554,21.0
38770,1998,PH,new_sp_m3544,356.0
101832,1998,NE,new_sp_f4554,86.0
57294,1998,US,new_sp_m65,914.0
96827,1998,SB,new_sp_f3544,10.0
20574,1998,MH,new_sp_m014,0.0
38741,1998,PG,new_sp_m3544,30.0
1988,1998,GR,new_sp,313.0
96854,1998,SC,new_sp_f3544,1.0
96798,1998,SA,new_sp_f3544,32.0
102970,1998,SY,new_sp_f4554,49.0
77668,1998,KI,new_sp_f014,2.0
38712,1998,PF,new_sp_m3544,3.0
76535,1998,EE,new_sp_f014,0.0
32604,1998,NE,new_sp_m2534,511.0
2239,1998,HU,new_sp,667.0
96880,1998,SD,new_sp_f3544,723.0
102942,1998,SV,new_sp_f4554,40.0
101861,1998,NG,new_sp_f4554,560.0
114331,1998,SL,new_sp_f65,17.0
38798,1998,PK,new_sp_m3544,328.0
77689,1998,KM,new_sp_f014,0.0
32496,1998,MY,new_sp_m2534,1090.0
57238,1998,UA,new_sp_m65,576.0
20591,1998,MK,new_sp_m014,3.0
32438,1998,MW,new_sp_m2534,1581.0
76506,1998,EC,new_sp_f014,44.0
38909,1998,PT,new_sp_m3544,362.0
96655,1998,PY,new_sp_f3544,37.0
103099,1998,TH,new_sp_f4554,386.0
77732,1998,KP,new_sp_f014,0.0
96683,1998,QA,new_sp_f3544,3.0
36770,1998,HN,new_sp_m3544,211.0
32467,1998,MX,new_sp_m2534,1330.0
38855,1998,PR,new_sp_m3544,16.0
57265,1998,UG,new_sp_m65,428.0
96712,1998,RO,new_sp_f3544,448.0
103070,1998,TG,new_sp_f4554,36.0
96745,1998,RU,new_sp_f3544,33.0
99075,1998,CH,new_sp_f4554,4.0
38827,1998,PL,new_sp_m3544,752.0
114899,1998,TZ,new_sp_f65,241.0
57323,1998,UY,new_sp_m65,39.0
103332,1998,TV,new_sp_f4554,1.0
102678,1998,SE,new_sp_f4554,0.0
20100,1998,KW,new_sp_m014,0.0
20157,1998,KZ,new_sp_m014,34.0
33286,1998,RU,new_sp_m2534,89.0
77014,1998,GT,new_sp_f014,45.0
98249,1998,AN,new_sp_f4554,1.0
